Date,Days Since Start,close,open,high,low,volume,dividend
2012-07-02,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-03,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-04,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-05,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-06,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-09,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-10,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-11,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-12,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-13,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-16,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-17,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-18,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-19,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-20,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-23,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-24,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-25,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-26,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-27,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-30,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-07-31,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-01,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-02,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-03,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-06,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-07,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-08,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-09,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-10,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-13,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-14,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-16,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-17,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-21,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-22,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-23,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-24,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-27,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-28,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-29,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-30,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-08-31,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
2012-09-03,3651.0,127.5,127.5,127.5,127.5,1.0,0.0
