Date,Days Since Start,close,open,high,low,volume,dividend
2012-07-02,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-03,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-04,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-05,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-06,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-09,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-10,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-11,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-12,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-13,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-16,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-17,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-18,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-19,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-20,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-23,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-24,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-25,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-26,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-27,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-30,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-07-31,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-01,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-02,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-03,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-06,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-07,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-08,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-09,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-10,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-13,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-14,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-16,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-17,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-21,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-22,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-23,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-24,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-27,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-28,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-29,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-30,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-08-31,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-03,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-04,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-05,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-06,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-07,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-10,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-11,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-12,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-13,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-14,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-17,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-18,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-20,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-21,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-24,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-25,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-26,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-27,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-09-28,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
2012-10-01,3423.0,1202.3,1202.3,1202.3,1202.3,1000000.0,0.0
